,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
248,1.0,1.0,527709.0,38.0,108.0,60.0,2.0,3.0,4.0,1.0,4.0,3.0,3.0,2.0,1.0,5.0,3.0,4.0,45.0,8.0,3.0,2.0,1.0,2205.0,0.0,0.0,2.0
249,2.0,1.0,528169.0,38.0,48.0,24.0,2.0,2.0,1.0,2.0,3.0,3.0,1.0,2.0,1.0,5.0,3.0,2.0,34.0,7.0,2.0,2.0,1.0,3111.0,0.0,0.0,2.0
250,1.0,1.0,535043.0,39.0,100.0,51.0,4.0,4.0,6.0,1.0,2.0,4.0,1.0,1.0,3.0,2.0,3.0,4.0,66.0,13.0,3.0,2.0,3.0,2113.0,0.0,0.0,2.0
251,2.0,1.0,527940.0,37.0,42.0,18.0,3.0,3.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,5.0,3.0,5.0,52.0,7.0,2.0,2.0,2.0,5111.0,0.0,0.0,2.0
252,1.0,9.0,5291719.0,39.0,124.0,36.0,3.0,1.0,2.0,1.0,2.0,3.0,4.0,1.0,1.0,5.0,4.0,4.0,50.0,8.0,3.0,2.0,2.0,2208.0,0.0,0.0,1.0
253,2.0,1.0,530561.0,38.0,112.0,24.0,3.0,3.0,4.0,2.0,5.0,4.0,2.0,2.0,1.0,5.0,4.0,4.0,40.0,5.0,3.0,3.0,1.0,400.0,0.0,0.0,1.0
254,1.0,1.0,533738.0,38.0,80.0,24.0,3.0,3.0,3.0,1.0,4.0,4.0,4.0,2.0,1.0,5.0,4.0,5.0,43.0,70.0,2.0,2.0,1.0,3111.0,0.0,0.0,2.0
255,1.0,9.0,5294539.0,39.0,184.0,84.0,1.0,2.0,1.0,1.0,4.0,1.0,3.0,2.0,1.0,5.0,2.0,4.0,33.0,3.0,2.0,2.0,2.0,7111.0,0.0,0.0,2.0
256,1.0,1.0,533871.0,38.0,72.0,24.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,5.0,1.0,4.0,35.0,65.0,2.0,2.0,3.0,7209.0,0.0,0.0,2.0
257,1.0,1.0,529812.0,39.0,96.0,28.0,3.0,3.0,4.0,1.0,3.0,4.0,2.0,2.0,3.0,8.0,3.0,4.0,64.0,9.0,2.0,2.0,2.0,2205.0,0.0,0.0,1.0
258,2.0,1.0,534719.0,38.0,52.0,12.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,1.0,5.0,3.0,5.0,36.0,61.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0
259,1.0,1.0,527734.0,41.0,72.0,42.0,3.0,3.0,1.0,1.0,2.0,3.0,1.0,2.0,1.0,5.0,3.0,4.0,54.0,7.0,3.0,2.0,2.0,11400.0,0.0,0.0,1.0
260,2.0,1.0,534933.0,38.0,40.0,25.0,3.0,1.0,1.0,1.0,4.0,3.0,2.0,1.0,1.0,5.0,4.0,4.0,37.0,69.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0
261,2.0,1.0,529296.0,38.0,48.0,16.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,5.0,3.0,2.0,39.0,6.0,2.0,2.0,1.0,3111.0,0.0,0.0,1.0
262,2.0,9.0,5305629.0,39.0,88.0,28.0,3.0,2.0,3.0,1.0,3.0,3.0,2.0,2.0,1.0,5.0,3.0,4.0,35.0,6.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0
263,1.0,1.0,528743.0,37.0,75.0,36.0,3.0,2.0,3.0,2.0,4.0,4.0,2.0,2.0,3.0,5.0,4.0,4.0,48.0,7.0,3.0,3.0,2.0,12208.0,0.0,0.0,1.0
264,1.0,1.0,530478.0,38.0,44.0,21.0,3.0,1.0,2.0,1.0,3.0,3.0,3.0,2.0,1.0,5.0,1.0,5.0,44.0,6.0,2.0,4.0,1.0,2209.0,0.0,0.0,1.0
265,2.0,1.0,528590.0,38.0,56.0,68.0,3.0,1.0,1.0,1.0,3.0,3.0,1.0,2.0,1.0,5.0,1.0,4.0,40.0,6.0,2.0,2.0,3.0,5206.0,0.0,0.0,2.0
266,2.0,1.0,529865.0,39.0,68.0,20.0,2.0,1.0,3.0,1.0,3.0,3.0,2.0,1.0,1.0,5.0,1.0,5.0,38.0,6.0,1.0,2.0,1.0,5124.0,0.0,0.0,1.0
267,2.0,1.0,527829.0,38.0,54.0,18.0,3.0,1.0,2.0,1.0,2.0,3.0,2.0,2.0,3.0,5.0,3.0,4.0,44.0,7.0,3.0,2.0,1.0,2124.0,0.0,0.0,1.0
268,1.0,1.0,534403.0,38.0,42.0,20.0,3.0,2.0,1.0,1.0,3.0,3.0,2.0,2.0,1.0,5.0,3.0,4.0,47.0,60.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0
269,1.0,1.0,527883.0,39.0,64.0,90.0,2.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,2.0,6.0,1.0,5.0,39.0,7.0,2.0,2.0,1.0,31110.0,0.0,0.0,2.0
270,1.0,1.0,528570.0,38.0,60.0,50.0,3.0,3.0,1.0,1.0,3.0,3.0,2.0,2.0,2.0,4.0,3.0,4.0,35.0,6.0,2.0,2.0,2.0,2209.0,0.0,0.0,2.0
271,1.0,1.0,534626.0,38.0,80.0,24.0,3.0,3.0,6.0,1.0,5.0,4.0,1.0,2.0,3.0,5.0,3.0,1.0,50.0,55.0,3.0,2.0,1.0,4206.0,0.0,0.0,2.0
272,1.0,1.0,529796.0,38.0,100.0,30.0,3.0,3.0,4.0,2.0,5.0,4.0,4.0,3.0,3.0,5.0,4.0,4.0,52.0,7.0,2.0,2.0,1.0,2124.0,0.0,0.0,2.0
273,1.0,1.0,528638.0,38.0,120.0,28.0,3.0,3.0,3.0,1.0,5.0,3.0,3.0,1.0,1.0,5.0,3.0,4.0,65.0,7.0,3.0,2.0,2.0,4205.0,0.0,0.0,1.0
274,1.0,1.0,534624.0,38.0,76.0,24.0,3.0,3.0,3.0,1.0,3.0,4.0,4.0,2.0,1.0,5.0,3.0,5.0,45.0,8.0,2.0,2.0,3.0,11124.0,0.0,0.0,2.0
275,1.0,9.0,5297159.0,39.0,150.0,50.0,1.0,3.0,6.0,2.0,5.0,3.0,2.0,1.0,1.0,5.0,3.0,4.0,50.0,6.0,2.0,2.0,2.0,4207.0,0.0,0.0,2.0
276,1.0,1.0,534787.0,38.0,36.0,16.0,3.0,1.0,1.0,1.0,4.0,2.0,2.0,3.0,3.0,2.0,3.0,4.0,37.0,75.0,2.0,1.0,3.0,3111.0,0.0,0.0,2.0
277,2.0,1.0,528620.0,37.0,50.0,40.0,2.0,3.0,3.0,1.0,1.0,3.0,2.0,3.0,1.0,7.0,3.0,4.0,38.0,6.0,2.0,2.0,1.0,3111.0,0.0,0.0,2.0
278,2.0,1.0,528019.0,38.0,40.0,16.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,5.0,1.0,1.0,37.0,7.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0
279,2.0,1.0,529172.0,38.0,56.0,40.0,4.0,3.0,1.0,1.0,2.0,4.0,3.0,2.0,2.0,8.0,3.0,4.0,47.0,7.0,1.0,2.0,1.0,8300.0,0.0,0.0,1.0
280,1.0,1.0,534644.0,39.0,48.0,12.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,3.0,4.0,36.0,67.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0
281,2.0,1.0,530624.0,40.0,78.0,24.0,3.0,3.0,5.0,1.0,2.0,3.0,1.0,1.0,1.0,5.0,4.0,1.0,66.0,6.0,2.0,2.0,2.0,8400.0,0.0,0.0,1.0
282,1.0,1.0,527544.0,38.0,70.0,16.0,3.0,4.0,5.0,2.0,2.0,3.0,2.0,2.0,1.0,5.0,4.0,5.0,60.0,8.0,2.0,2.0,2.0,1400.0,0.0,0.0,2.0
283,1.0,1.0,527758.0,38.0,72.0,18.0,3.0,2.0,3.0,1.0,3.0,3.0,2.0,2.0,1.0,5.0,3.0,4.0,35.0,6.0,2.0,2.0,1.0,3124.0,0.0,0.0,2.0
284,2.0,1.0,530439.0,38.0,54.0,24.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,5.0,1.0,4.0,40.0,7.0,2.0,7.0,1.0,0.0,0.0,0.0,1.0
285,1.0,1.0,5283431.0,38.0,66.0,24.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,2.0,1.0,5.0,4.0,5.0,40.0,7.0,1.0,2.0,1.0,31110.0,0.0,0.0,1.0
286,2.0,1.0,5275212.0,38.0,82.0,12.0,3.0,1.0,1.0,2.0,4.0,3.0,3.0,1.0,3.0,5.0,3.0,4.0,50.0,7.0,2.0,2.0,3.0,2205.0,0.0,0.0,2.0
287,2.0,9.0,5305129.0,40.0,84.0,30.0,3.0,2.0,3.0,1.0,3.0,3.0,2.0,2.0,1.0,5.0,3.0,4.0,28.0,5.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0
288,1.0,1.0,529428.0,38.0,64.0,24.0,3.0,2.0,3.0,1.0,3.0,3.0,2.0,2.0,1.0,5.0,3.0,4.0,45.0,8.0,2.0,2.0,1.0,2124.0,0.0,0.0,2.0
289,1.0,1.0,529126.0,38.0,50.0,36.0,3.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,5.0,3.0,4.0,39.0,7.0,1.0,5.0,1.0,8400.0,0.0,0.0,1.0
290,2.0,1.0,535054.0,39.0,45.0,16.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,1.0,1.0,43.0,58.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0
291,1.0,1.0,528890.0,39.0,80.0,44.0,3.0,3.0,3.0,1.0,2.0,3.0,3.0,2.0,2.0,7.0,3.0,1.0,54.0,6.0,3.0,2.0,2.0,7111.0,0.0,0.0,2.0
292,1.0,1.0,530034.0,37.0,66.0,20.0,1.0,3.0,2.0,1.0,4.0,3.0,3.0,1.0,1.0,5.0,1.0,5.0,35.0,7.0,2.0,2.0,2.0,31110.0,0.0,0.0,2.0
293,1.0,1.0,534004.0,38.0,78.0,24.0,3.0,3.0,3.0,1.0,3.0,3.0,2.0,2.0,1.0,5.0,3.0,4.0,43.0,62.0,2.0,2.0,3.0,2209.0,0.0,0.0,2.0
294,2.0,1.0,533902.0,38.0,40.0,16.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,5.0,3.0,2.0,37.0,67.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0
295,1.0,1.0,533886.0,38.0,120.0,70.0,4.0,2.0,4.0,2.0,2.0,4.0,2.0,2.0,1.0,5.0,3.0,5.0,55.0,65.0,2.0,2.0,3.0,3205.0,0.0,0.0,2.0
296,2.0,1.0,527702.0,37.0,72.0,24.0,3.0,2.0,4.0,2.0,4.0,3.0,3.0,3.0,1.0,5.0,4.0,4.0,44.0,8.0,3.0,3.0,3.0,2208.0,0.0,0.0,1.0
297,1.0,1.0,529386.0,38.0,72.0,30.0,4.0,3.0,4.0,1.0,4.0,4.0,3.0,2.0,1.0,5.0,3.0,5.0,60.0,7.0,2.0,2.0,2.0,3205.0,0.0,0.0,2.0
298,1.0,1.0,530612.0,36.0,100.0,24.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,1.0,5.0,4.0,4.0,50.0,6.0,3.0,3.0,1.0,2208.0,0.0,0.0,1.0
299,1.0,1.0,534618.0,37.0,40.0,20.0,3.0,2.0,3.0,1.0,3.0,3.0,2.0,2.0,1.0,5.0,4.0,1.0,36.0,62.0,1.0,1.0,3.0,6112.0,0.0,0.0,2.0
